transaction_id,customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,age_group,frequency_score,revenue_segment
2581,2581,43,Male,Jeans,Clothing,29.0,Massachusetts,S,Turquoise,Summer,3.6,False,Store Pickup,False,False,13,Bank Transfer,Quarterly,Middle Age,4,Low
2582,2582,57,Male,Dress,Clothing,81.0,Wyoming,M,Gold,Winter,4.7,False,Express,False,False,48,Credit Card,Monthly,Middle Age,12,High
2583,2583,19,Male,Dress,Clothing,98.0,South Dakota,S,Indigo,Fall,3.6,False,2-Day Shipping,False,False,4,Venmo,Every 3 Months,Young Adult,4,High
2584,2584,69,Male,Jeans,Clothing,93.0,Oklahoma,M,Lavender,Fall,2.5,False,Next Day Air,False,False,9,Cash,Weekly,Senior,52,High
2585,2585,26,Male,Socks,Clothing,30.0,Florida,L,Blue,Summer,2.9,False,Store Pickup,False,False,26,Bank Transfer,Bi-Weekly,Adult,26,Medium
2586,2586,57,Male,Sunglasses,Accessories,37.0,Wisconsin,L,Maroon,Fall,4.4,False,Free Shipping,False,False,19,Debit Card,Weekly,Middle Age,52,Medium
2587,2587,20,Male,Coat,Outerwear,28.0,Maine,L,Yellow,Winter,4.6,False,Express,False,False,1,Credit Card,Every 3 Months,Young Adult,4,Low
2588,2588,55,Male,Scarf,Accessories,29.0,Connecticut,M,Purple,Winter,3.7,False,Express,False,False,29,PayPal,Every 3 Months,Middle Age,4,Low
2589,2589,44,Male,Backpack,Accessories,49.0,Delaware,M,Peach,Summer,3.2,False,Free Shipping,False,False,38,Venmo,Bi-Weekly,Middle Age,26,Medium
2590,2590,52,Male,Pants,Clothing,53.0,North Dakota,M,Silver,Winter,4.9,False,2-Day Shipping,False,False,31,PayPal,Annually,Middle Age,1,Medium
2591,2591,57,Male,Gloves,Accessories,66.0,California,M,Turquoise,Summer,5.0,False,Free Shipping,False,False,35,Venmo,Annually,Middle Age,1,Medium
2592,2592,40,Male,Jacket,Outerwear,61.0,New Mexico,S,Olive,Spring,3.3,False,Express,False,False,40,Cash,Quarterly,Middle Age,4,Medium
2593,2593,23,Male,Shorts,Clothing,23.0,Iowa,XL,Peach,Summer,4.4,False,Store Pickup,False,False,13,Venmo,Quarterly,Young Adult,4,Low
2594,2594,36,Male,Pants,Clothing,36.0,Colorado,S,Indigo,Fall,4.7,False,Store Pickup,False,False,9,Bank Transfer,Every 3 Months,Adult,4,Medium
2595,2595,59,Male,Skirt,Clothing,81.0,Montana,L,Indigo,Fall,3.6,False,Free Shipping,False,False,25,Cash,Every 3 Months,Middle Age,4,High
2596,2596,29,Male,Blouse,Clothing,56.0,Iowa,XL,Maroon,Summer,3.2,False,Free Shipping,False,False,3,Bank Transfer,Bi-Weekly,Adult,26,Medium
2597,2597,63,Male,Shirt,Clothing,78.0,Louisiana,L,Black,Spring,3.0,False,Next Day Air,False,False,35,Credit Card,Monthly,Senior,12,High
2598,2598,60,Male,Jewelry,Accessories,25.0,Alabama,XL,Teal,Summer,4.4,False,Store Pickup,False,False,13,Venmo,Bi-Weekly,Senior,26,Low
2599,2599,64,Male,Backpack,Accessories,86.0,Nevada,XL,Olive,Fall,3.3,False,Express,False,False,31,Debit Card,Annually,Senior,1,High
2600,2600,63,Male,Jewelry,Accessories,99.0,Vermont,M,Gold,Winter,3.4,False,Express,False,False,48,Credit Card,Monthly,Senior,12,High
2601,2601,21,Male,Belt,Accessories,83.0,New York,M,Gray,Fall,3.9,False,Express,False,False,6,Bank Transfer,Bi-Weekly,Young Adult,26,High
2602,2602,61,Male,Dress,Clothing,33.0,Mississippi,L,Orange,Winter,2.9,False,Store Pickup,False,False,43,Cash,Monthly,Senior,12,Medium
2603,2603,65,Male,Coat,Outerwear,44.0,South Carolina,M,Black,Fall,2.9,False,Free Shipping,False,False,1,Venmo,Quarterly,Senior,4,Medium
2604,2604,69,Male,Dress,Clothing,58.0,Washington,M,Teal,Spring,2.7,False,2-Day Shipping,False,False,8,Cash,Annually,Senior,1,Medium
2605,2605,47,Male,Sweater,Clothing,54.0,Colorado,M,Beige,Spring,3.4,False,Store Pickup,False,False,6,Debit Card,Weekly,Middle Age,52,Medium
2606,2606,41,Male,Hoodie,Clothing,93.0,Nevada,M,White,Spring,3.7,False,2-Day Shipping,False,False,32,Venmo,Fortnightly,Middle Age,26,High
2607,2607,68,Male,Shoes,Footwear,98.0,Nevada,L,Turquoise,Spring,4.7,False,Standard,False,False,46,Bank Transfer,Bi-Weekly,Senior,26,High
2608,2608,41,Male,Shoes,Footwear,36.0,Oklahoma,XL,Teal,Spring,3.1,False,Express,False,False,38,PayPal,Every 3 Months,Middle Age,4,Medium
2609,2609,42,Male,Jacket,Outerwear,68.0,Mississippi,L,Orange,Fall,4.2,False,2-Day Shipping,False,False,48,Credit Card,Fortnightly,Middle Age,26,Medium
2610,2610,66,Male,Backpack,Accessories,95.0,Arkansas,M,Black,Summer,3.0,False,Store Pickup,False,False,18,Debit Card,Bi-Weekly,Senior,26,High
2611,2611,66,Male,Jeans,Clothing,93.0,West Virginia,M,Violet,Spring,3.1,False,Express,False,False,25,Cash,Quarterly,Senior,4,High
2612,2612,33,Male,Jacket,Outerwear,99.0,Michigan,L,Maroon,Fall,4.2,False,2-Day Shipping,False,False,4,Cash,Fortnightly,Adult,26,High
2613,2613,55,Male,Sunglasses,Accessories,22.0,Louisiana,M,Turquoise,Winter,3.8,False,Next Day Air,False,False,27,Venmo,Quarterly,Middle Age,4,Low
2614,2614,58,Male,Gloves,Accessories,88.0,South Dakota,M,Gold,Fall,2.9,False,Express,False,False,14,Bank Transfer,Monthly,Middle Age,12,High
2615,2615,18,Male,Jacket,Outerwear,65.0,North Dakota,M,Turquoise,Spring,4.2,False,Express,False,False,36,Bank Transfer,Fortnightly,Young Adult,26,Medium
2616,2616,49,Male,T-shirt,Clothing,62.0,Arizona,M,Maroon,Fall,3.1,False,2-Day Shipping,False,False,6,Debit Card,Quarterly,Middle Age,4,Medium
2617,2617,61,Male,Sandals,Footwear,55.0,Georgia,XL,Purple,Spring,3.6,False,Express,False,False,46,Cash,Annually,Senior,1,Medium
2618,2618,31,Male,Shorts,Clothing,97.0,Idaho,S,Maroon,Spring,4.8,False,Standard,False,False,29,Bank Transfer,Annually,Adult,1,High
2619,2619,70,Male,Handbag,Accessories,77.0,Louisiana,L,Brown,Fall,4.1,False,Express,False,False,12,Venmo,Monthly,Senior,12,High
2620,2620,68,Male,Pants,Clothing,40.0,Connecticut,L,Indigo,Winter,3.9,False,Free Shipping,False,False,47,Credit Card,Weekly,Senior,52,Medium
2621,2621,27,Male,Blouse,Clothing,23.0,Ohio,S,Lavender,Winter,3.0,False,Standard,False,False,28,Debit Card,Annually,Adult,1,Low
2622,2622,48,Male,Shoes,Footwear,46.0,Maine,M,Beige,Winter,3.0,False,Express,False,False,21,Bank Transfer,Annually,Middle Age,1,Medium
2623,2623,63,Male,Backpack,Accessories,75.0,New Hampshire,M,Yellow,Spring,4.9,False,2-Day Shipping,False,False,15,Credit Card,Annually,Senior,1,High
2624,2624,49,Male,Shoes,Footwear,76.0,Massachusetts,M,Gold,Fall,4.8,False,Next Day Air,False,False,38,Cash,Annually,Middle Age,1,High
2625,2625,19,Male,Dress,Clothing,59.0,South Dakota,M,Indigo,Summer,3.3,False,Standard,False,False,19,Credit Card,Annually,Young Adult,1,Medium
2626,2626,30,Male,Skirt,Clothing,51.0,Colorado,L,Cyan,Summer,2.7,False,Standard,False,False,31,Credit Card,Weekly,Adult,52,Medium
2627,2627,50,Male,Jacket,Outerwear,46.0,Rhode Island,XL,Silver,Fall,4.2,False,Express,False,False,30,Credit Card,Every 3 Months,Middle Age,4,Medium
2628,2628,66,Male,Shirt,Clothing,26.0,Missouri,L,Silver,Fall,3.6,False,Next Day Air,False,False,40,Bank Transfer,Quarterly,Senior,4,Low
2629,2629,25,Male,Hoodie,Clothing,51.0,Wyoming,M,Silver,Summer,3.8,False,Next Day Air,False,False,42,Credit Card,Bi-Weekly,Young Adult,26,Medium
2630,2630,61,Male,Scarf,Accessories,44.0,New Hampshire,M,Peach,Winter,3.8,False,Free Shipping,False,False,25,Venmo,Annually,Senior,1,Medium
2631,2631,29,Male,Skirt,Clothing,82.0,Maine,S,Pink,Spring,4.2,False,Free Shipping,False,False,20,Cash,Quarterly,Adult,4,High
2632,2632,53,Male,Skirt,Clothing,44.0,Connecticut,S,Violet,Summer,2.7,False,Express,False,False,3,Cash,Weekly,Middle Age,52,Medium
2633,2633,24,Male,Scarf,Accessories,27.0,Alaska,M,Black,Fall,5.0,False,Next Day Air,False,False,14,Cash,Annually,Young Adult,1,Low
2634,2634,51,Male,Sunglasses,Accessories,90.0,Alaska,M,Purple,Fall,4.7,False,Next Day Air,False,False,32,Credit Card,Fortnightly,Middle Age,26,High
2635,2635,26,Male,Sandals,Footwear,58.0,North Carolina,S,Black,Summer,3.2,False,Store Pickup,False,False,20,PayPal,Every 3 Months,Adult,4,Medium
2636,2636,59,Male,Hoodie,Clothing,80.0,Colorado,XL,Peach,Spring,2.9,False,2-Day Shipping,False,False,34,PayPal,Fortnightly,Middle Age,26,High
2637,2637,41,Male,Jacket,Outerwear,40.0,Utah,S,Magenta,Winter,4.2,False,Store Pickup,False,False,6,Venmo,Annually,Middle Age,1,Medium
2638,2638,20,Male,Pants,Clothing,23.0,Alabama,M,Magenta,Spring,3.7,False,Store Pickup,False,False,2,PayPal,Annually,Young Adult,1,Low
2639,2639,22,Male,Shirt,Clothing,34.0,Hawaii,S,Black,Spring,4.2,False,Store Pickup,False,False,35,Credit Card,Annually,Young Adult,1,Medium
2640,2640,18,Male,Blouse,Clothing,35.0,New Hampshire,XL,Pink,Winter,2.6,False,Free Shipping,False,False,33,Debit Card,Quarterly,Young Adult,4,Medium
2641,2641,30,Male,Skirt,Clothing,75.0,Indiana,L,Olive,Summer,4.0,False,Store Pickup,False,False,45,Venmo,Bi-Weekly,Adult,26,High
2642,2642,25,Male,Sunglasses,Accessories,60.0,Vermont,XL,Olive,Winter,2.7,False,Next Day Air,False,False,20,Bank Transfer,Every 3 Months,Young Adult,4,Medium
2643,2643,39,Male,Belt,Accessories,87.0,Iowa,L,Peach,Summer,4.0,False,Store Pickup,False,False,48,Bank Transfer,Annually,Adult,1,High
2644,2644,49,Male,Gloves,Accessories,41.0,Maryland,S,Silver,Spring,2.9,False,Next Day Air,False,False,37,Cash,Monthly,Middle Age,12,Medium
2645,2645,25,Male,Pants,Clothing,83.0,New Mexico,M,Turquoise,Spring,3.3,False,Standard,False,False,4,Bank Transfer,Every 3 Months,Young Adult,4,High
2646,2646,23,Male,Scarf,Accessories,81.0,Louisiana,L,Olive,Spring,4.0,False,Store Pickup,False,False,24,Bank Transfer,Bi-Weekly,Young Adult,26,High
2647,2647,33,Male,T-shirt,Clothing,56.0,New Mexico,S,Lavender,Summer,3.9,False,Next Day Air,False,False,4,Debit Card,Every 3 Months,Adult,4,Medium
2648,2648,60,Male,Shoes,Footwear,58.0,South Carolina,M,Red,Summer,3.3,False,2-Day Shipping,False,False,25,Debit Card,Annually,Senior,1,Medium
2649,2649,51,Male,Pants,Clothing,84.0,Illinois,M,Gray,Spring,3.9,False,Next Day Air,False,False,14,PayPal,Bi-Weekly,Middle Age,26,High
2650,2650,23,Male,Gloves,Accessories,21.0,Minnesota,M,Magenta,Fall,3.9,False,Store Pickup,False,False,14,Bank Transfer,Fortnightly,Young Adult,26,Low
2651,2651,20,Male,Socks,Clothing,35.0,Oregon,L,Maroon,Summer,4.2,False,Standard,False,False,46,Credit Card,Every 3 Months,Young Adult,4,Medium
2652,2652,51,Male,Sneakers,Footwear,43.0,Tennessee,M,Cyan,Summer,4.6,False,Store Pickup,False,False,27,PayPal,Quarterly,Middle Age,4,Medium
2653,2653,23,Female,Shorts,Clothing,20.0,Maryland,L,Cyan,Summer,3.3,False,2-Day Shipping,False,False,46,Credit Card,Monthly,Young Adult,12,Low
2654,2654,67,Female,Blouse,Clothing,36.0,Wisconsin,L,Lavender,Fall,4.8,False,Express,False,False,24,Venmo,Every 3 Months,Senior,4,Medium
2655,2655,23,Female,Coat,Outerwear,70.0,Idaho,S,Pink,Fall,4.1,False,Next Day Air,False,False,4,PayPal,Annually,Young Adult,1,High
2656,2656,26,Female,Sunglasses,Accessories,83.0,Wyoming,M,Gray,Summer,3.4,False,Standard,False,False,2,Credit Card,Fortnightly,Adult,26,High
2657,2657,52,Female,Shorts,Clothing,76.0,Indiana,L,Yellow,Winter,3.6,False,Express,False,False,29,Bank Transfer,Fortnightly,Middle Age,26,High
2658,2658,52,Female,Dress,Clothing,81.0,Texas,M,Pink,Summer,2.7,False,Express,False,False,7,Credit Card,Fortnightly,Middle Age,26,High
2659,2659,52,Female,Handbag,Accessories,47.0,Ohio,XL,Indigo,Summer,3.2,False,Next Day Air,False,False,39,PayPal,Monthly,Middle Age,12,Medium
2660,2660,35,Female,Boots,Footwear,35.0,Kansas,L,Gray,Summer,4.4,False,2-Day Shipping,False,False,46,Credit Card,Fortnightly,Adult,26,Medium
2661,2661,24,Female,Pants,Clothing,85.0,South Carolina,L,Yellow,Spring,4.9,False,Express,False,False,44,Venmo,Annually,Young Adult,1,High
2662,2662,43,Female,Boots,Footwear,96.0,Michigan,XL,Olive,Fall,4.8,False,Express,False,False,20,Bank Transfer,Annually,Middle Age,1,High
2663,2663,25,Female,Skirt,Clothing,98.0,Nebraska,M,Cyan,Summer,2.8,False,2-Day Shipping,False,False,44,PayPal,Fortnightly,Young Adult,26,High
2664,2664,46,Female,Sneakers,Footwear,52.0,Wisconsin,L,Silver,Fall,2.9,False,Free Shipping,False,False,23,Bank Transfer,Annually,Middle Age,1,Medium
2665,2665,22,Female,Jewelry,Accessories,84.0,Illinois,L,Silver,Winter,3.2,False,Store Pickup,False,False,37,PayPal,Weekly,Young Adult,52,High
2666,2666,70,Female,T-shirt,Clothing,71.0,Louisiana,L,Red,Winter,3.5,False,Store Pickup,False,False,4,Venmo,Weekly,Senior,52,High
2667,2667,49,Female,Sandals,Footwear,95.0,Ohio,S,Brown,Winter,4.1,False,Store Pickup,False,False,14,Venmo,Fortnightly,Middle Age,26,High
2668,2668,48,Female,Boots,Footwear,47.0,Maryland,M,Orange,Summer,4.1,False,Free Shipping,False,False,31,Cash,Fortnightly,Middle Age,26,Medium
2669,2669,59,Female,Coat,Outerwear,75.0,Texas,M,Black,Summer,4.8,False,Next Day Air,False,False,9,PayPal,Quarterly,Middle Age,4,High
2670,2670,39,Female,Belt,Accessories,28.0,Illinois,L,Teal,Spring,2.8,False,Free Shipping,False,False,31,Credit Card,Weekly,Adult,52,Low
2671,2671,30,Female,Sunglasses,Accessories,44.0,Pennsylvania,M,Yellow,Fall,4.7,False,Express,False,False,26,Bank Transfer,Bi-Weekly,Adult,26,Medium
2672,2672,37,Female,Sandals,Footwear,64.0,Alabama,XL,Gray,Winter,4.8,False,2-Day Shipping,False,False,41,PayPal,Every 3 Months,Adult,4,Medium
2673,2673,56,Female,Boots,Footwear,28.0,West Virginia,M,Maroon,Spring,2.9,False,Standard,False,False,13,Cash,Annually,Middle Age,1,Low
2674,2674,67,Female,Hoodie,Clothing,21.0,Nevada,M,Olive,Summer,2.6,False,2-Day Shipping,False,False,4,Cash,Monthly,Senior,12,Low
2675,2675,40,Female,Hat,Accessories,41.0,Florida,S,Charcoal,Fall,3.3,False,Express,False,False,15,Cash,Every 3 Months,Middle Age,4,Medium
2676,2676,24,Female,Shorts,Clothing,38.0,Virginia,M,Peach,Winter,3.4,False,Free Shipping,False,False,38,Cash,Bi-Weekly,Young Adult,26,Medium
2677,2677,43,Female,Backpack,Accessories,77.0,Kentucky,M,Maroon,Spring,3.6,False,Free Shipping,False,False,3,Cash,Fortnightly,Middle Age,26,High
2678,2678,45,Female,Shorts,Clothing,43.0,Connecticut,L,Olive,Spring,3.8,False,Next Day Air,False,False,6,PayPal,Every 3 Months,Middle Age,4,Medium
2679,2679,33,Female,Belt,Accessories,91.0,Montana,M,Magenta,Spring,3.4,False,2-Day Shipping,False,False,34,Credit Card,Bi-Weekly,Adult,26,High
2680,2680,53,Female,Shorts,Clothing,68.0,Montana,S,Yellow,Spring,3.8,False,Express,False,False,7,Debit Card,Quarterly,Middle Age,4,Medium
2681,2681,44,Female,Socks,Clothing,37.0,Nebraska,L,Indigo,Fall,3.3,False,Next Day Air,False,False,21,Venmo,Annually,Middle Age,1,Medium
2682,2682,23,Female,Shoes,Footwear,23.0,Massachusetts,L,Olive,Summer,4.8,False,Standard,False,False,17,Debit Card,Monthly,Young Adult,12,Low
2683,2683,59,Female,Sneakers,Footwear,65.0,North Carolina,L,Maroon,Winter,3.9,False,2-Day Shipping,False,False,5,Venmo,Every 3 Months,Middle Age,4,Medium
2684,2684,68,Female,Backpack,Accessories,30.0,Montana,M,Indigo,Summer,4.2,False,Next Day Air,False,False,21,Cash,Fortnightly,Senior,26,Medium
2685,2685,46,Female,Dress,Clothing,45.0,Washington,M,Gray,Summer,4.7,False,Free Shipping,False,False,42,Credit Card,Bi-Weekly,Middle Age,26,Medium
2686,2686,56,Female,Boots,Footwear,25.0,Virginia,M,Gray,Winter,2.7,False,Express,False,False,49,Credit Card,Quarterly,Middle Age,4,Low
2687,2687,40,Female,Socks,Clothing,72.0,Georgia,M,Black,Winter,3.8,False,2-Day Shipping,False,False,33,Cash,Fortnightly,Middle Age,26,High
2688,2688,61,Female,Dress,Clothing,75.0,Delaware,M,White,Fall,3.6,False,2-Day Shipping,False,False,12,Debit Card,Bi-Weekly,Senior,26,High
2689,2689,53,Female,Handbag,Accessories,63.0,West Virginia,XL,Turquoise,Spring,2.9,False,2-Day Shipping,False,False,18,Credit Card,Every 3 Months,Middle Age,4,Medium
2690,2690,29,Female,Blouse,Clothing,35.0,Wyoming,M,Orange,Fall,3.9,False,Standard,False,False,47,PayPal,Quarterly,Adult,4,Medium
2691,2691,44,Female,Belt,Accessories,32.0,New Mexico,L,Yellow,Summer,4.7,False,Free Shipping,False,False,18,Bank Transfer,Weekly,Middle Age,52,Medium
2692,2692,43,Female,Pants,Clothing,25.0,Nebraska,L,Blue,Winter,3.3,False,2-Day Shipping,False,False,48,Cash,Monthly,Middle Age,12,Low
2693,2693,40,Female,Sneakers,Footwear,90.0,Washington,XL,Violet,Spring,4.2,False,Free Shipping,False,False,18,Debit Card,Every 3 Months,Middle Age,4,High
2694,2694,55,Female,Boots,Footwear,70.0,Hawaii,L,Lavender,Summer,2.6,False,Standard,False,False,46,Cash,Quarterly,Middle Age,4,High
2695,2695,66,Female,Sunglasses,Accessories,27.0,Louisiana,M,Olive,Spring,4.9,False,Express,False,False,34,Credit Card,Every 3 Months,Senior,4,Low
2696,2696,50,Female,Hat,Accessories,92.0,Tennessee,M,Orange,Fall,3.6,False,Standard,False,False,10,PayPal,Bi-Weekly,Middle Age,26,High
2697,2697,57,Female,Coat,Outerwear,20.0,South Dakota,M,White,Spring,4.7,False,Free Shipping,False,False,12,Debit Card,Monthly,Middle Age,12,Low
2698,2698,42,Female,Jacket,Outerwear,52.0,Delaware,L,Red,Winter,3.2,False,Standard,False,False,36,Bank Transfer,Quarterly,Middle Age,4,Medium
2699,2699,55,Female,Hoodie,Clothing,57.0,Virginia,M,Magenta,Summer,3.6,False,Store Pickup,False,False,34,Venmo,Quarterly,Middle Age,4,Medium
2700,2700,25,Female,Boots,Footwear,96.0,Utah,M,Violet,Fall,3.6,False,2-Day Shipping,False,False,49,Debit Card,Annually,Young Adult,1,High
2701,2701,22,Female,T-shirt,Clothing,68.0,California,XL,Olive,Winter,3.2,False,Standard,False,False,36,Cash,Weekly,Young Adult,52,Medium
2702,2702,49,Female,Sweater,Clothing,30.0,Idaho,L,Silver,Summer,2.8,False,Store Pickup,False,False,18,Bank Transfer,Fortnightly,Middle Age,26,Medium
2703,2703,70,Female,Shoes,Footwear,37.0,Texas,L,Gray,Fall,4.0,False,Next Day Air,False,False,39,Debit Card,Fortnightly,Senior,26,Medium
2704,2704,56,Female,Scarf,Accessories,42.0,Tennessee,XL,Olive,Winter,4.4,False,Free Shipping,False,False,34,PayPal,Weekly,Middle Age,52,Medium
2705,2705,52,Female,Dress,Clothing,54.0,Tennessee,L,Beige,Spring,3.4,False,Next Day Air,False,False,35,Debit Card,Weekly,Middle Age,52,Medium
2706,2706,65,Female,Jacket,Outerwear,81.0,Washington,S,Turquoise,Spring,5.0,False,Store Pickup,False,False,1,Credit Card,Bi-Weekly,Senior,26,High
2707,2707,24,Female,Shoes,Footwear,40.0,Alabama,S,Blue,Spring,3.1,False,Express,False,False,48,Debit Card,Quarterly,Young Adult,4,Medium
2708,2708,32,Female,Backpack,Accessories,88.0,Nebraska,M,Pink,Fall,4.2,False,Standard,False,False,19,Cash,Weekly,Adult,52,High
2709,2709,57,Female,Dress,Clothing,94.0,Alabama,M,Teal,Summer,3.3,False,Store Pickup,False,False,44,Debit Card,Weekly,Middle Age,52,High
2710,2710,35,Female,Shirt,Clothing,54.0,Illinois,S,Cyan,Winter,2.9,False,Standard,False,False,9,Credit Card,Bi-Weekly,Adult,26,Medium
2711,2711,69,Female,Jacket,Outerwear,51.0,Wisconsin,L,Purple,Summer,4.7,False,Standard,False,False,3,Bank Transfer,Fortnightly,Senior,26,Medium
2712,2712,30,Female,Sunglasses,Accessories,22.0,Nebraska,L,Red,Spring,4.0,False,Standard,False,False,50,Venmo,Monthly,Adult,12,Low
2713,2713,37,Female,Jacket,Outerwear,95.0,North Dakota,L,Brown,Fall,4.6,False,Standard,False,False,7,Debit Card,Quarterly,Adult,4,High
2714,2714,19,Female,Coat,Outerwear,57.0,Mississippi,M,Magenta,Fall,3.8,False,2-Day Shipping,False,False,20,Debit Card,Annually,Young Adult,1,Medium
2715,2715,53,Female,Sweater,Clothing,45.0,Iowa,S,Olive,Winter,3.6,False,Store Pickup,False,False,16,Credit Card,Bi-Weekly,Middle Age,26,Medium
2716,2716,25,Female,Sneakers,Footwear,92.0,Mississippi,XL,Pink,Winter,4.1,False,Express,False,False,29,PayPal,Fortnightly,Young Adult,26,High
2717,2717,47,Female,Shoes,Footwear,40.0,Colorado,L,Black,Spring,2.7,False,Store Pickup,False,False,21,Debit Card,Weekly,Middle Age,52,Medium
2718,2718,18,Female,Sunglasses,Accessories,62.0,Nebraska,XL,Beige,Winter,4.3,False,Free Shipping,False,False,19,Credit Card,Every 3 Months,Young Adult,4,Medium
2719,2719,22,Female,Shorts,Clothing,90.0,Virginia,M,Peach,Winter,4.9,False,Next Day Air,False,False,10,Venmo,Bi-Weekly,Young Adult,26,High
2720,2720,69,Female,Hoodie,Clothing,82.0,Louisiana,S,Peach,Fall,4.2,False,Free Shipping,False,False,4,Bank Transfer,Monthly,Senior,12,High
2721,2721,55,Female,Scarf,Accessories,52.0,Maryland,M,Peach,Spring,2.8,False,Store Pickup,False,False,45,Bank Transfer,Quarterly,Middle Age,4,Medium
2722,2722,19,Female,Sandals,Footwear,70.0,Minnesota,S,Teal,Spring,4.9,False,Free Shipping,False,False,17,PayPal,Fortnightly,Young Adult,26,High
2723,2723,23,Female,Hat,Accessories,83.0,Maine,M,Green,Spring,2.8,False,2-Day Shipping,False,False,22,PayPal,Fortnightly,Young Adult,26,High
2724,2724,54,Female,Shoes,Footwear,49.0,Texas,XL,Brown,Summer,2.9,False,Store Pickup,False,False,3,PayPal,Every 3 Months,Middle Age,4,Medium
2725,2725,52,Female,Sneakers,Footwear,91.0,Missouri,M,Brown,Spring,2.5,False,Next Day Air,False,False,11,Debit Card,Fortnightly,Middle Age,26,High
2726,2726,64,Female,Backpack,Accessories,99.0,Mississippi,S,Violet,Summer,2.7,False,Free Shipping,False,False,4,Debit Card,Annually,Senior,1,High
2727,2727,33,Female,Belt,Accessories,92.0,Michigan,L,Blue,Winter,3.3,False,Free Shipping,False,False,11,PayPal,Bi-Weekly,Adult,26,High
2728,2728,40,Female,Shirt,Clothing,87.0,Colorado,L,Charcoal,Winter,3.7,False,2-Day Shipping,False,False,47,Credit Card,Fortnightly,Middle Age,26,High
2729,2729,26,Female,Skirt,Clothing,28.0,Florida,M,Pink,Winter,4.0,False,Express,False,False,17,Debit Card,Weekly,Adult,52,Low
2730,2730,31,Female,Gloves,Accessories,71.0,Montana,S,Violet,Summer,4.1,False,Free Shipping,False,False,32,Credit Card,Monthly,Adult,12,High
2731,2731,23,Female,Gloves,Accessories,32.0,Wisconsin,M,Teal,Winter,4.1,False,Store Pickup,False,False,37,Bank Transfer,Annually,Young Adult,1,Medium
2732,2732,52,Female,Handbag,Accessories,33.0,Wisconsin,M,Red,Summer,2.5,False,2-Day Shipping,False,False,44,Bank Transfer,Quarterly,Middle Age,4,Medium
2733,2733,21,Female,Socks,Clothing,75.0,Delaware,L,Orange,Winter,4.2,False,Store Pickup,False,False,27,Debit Card,Every 3 Months,Young Adult,4,High
